STATE,County,FACILITY NAME,AVG. ESTIMATE RELEASE (lb)
TN,Shelby,WIT-CON  LLC,9354
AL,Shelby,GREDE II - COLUMBIANA,56.28
AL,Shelby,READY MIX USA LLC - ALABASTER PLANT,0
TN,Shelby,MATERIALS PACKAGING CORP,0.01
TN,Shelby,293 - MEMPHIS OILSEEDS,128204
KY,Shelby,OHIO VALLEY ALUMINUM CO INC,763.58
TN,Shelby,SMITH & NEPHEW INC,1.45
TN,Shelby,STEEL WAREHOUSE TENNESSEE,0.2
TN,Shelby,JOHNSON BRYCE INC,0
TN,Shelby,SFI OF TENNESSEE,975.36
TN,Shelby,OWENS CORNING ROOFING & ASPHALT LLC- MEMPHIS ROOFING,22.34
AL,Shelby,AVANTI POLAR LIPIDS INC,1082.75
TN,Shelby,FRONTIER LOGISTICAL SERVICES LLC,152.43
TN,Shelby,OWENS CORNING ROOFING & ASPHALT LLC MEMPHIS TRUMBULL ASPHALT,26.13
TN,Shelby,DELTA FOREMOST CHEMICAL CORP,0
TN,Shelby,JORDAN ALUMINUM CO LLC,6815
KY,Simpson,TOYO AUTOMOTIVE PARTS (USA) INC,1310.8
KY,Simpson,FRITZ WINTER,15.63
KY,Simpson,MERITOR HEAVY VEHICLE SYSTEMS LLC,75.64
KY,Simpson,FRANKLIN PRECISION INDUSTRY,68.5
KY,Simpson,COVALENCE ADHESIVES,2826.7
KY,Simpson,QG PRINTING II CORP,68983.17
TN,Smith,NYRSTAR - CUMBERLAND MINE,248.57
TN,Smith,BONNELL ALUMINUM INC,8615.26
TN,Smith,NYSTAR GORDONSVILLE MINE & MILL,4981.39
MS,Smith,ROSEBURG TAYLORSVILLE PARTICLEBOARD,5979.7
MS,Smith,GEORGIA-PACIFIC LLC,9918.41
GA,Spalding,CATERPILLAR INC GRIFFIN GEORGIA,125
GA,Spalding,BRIDGESTONE BANDAG LLC GRIFFIN PLANT,358
GA,Spalding,HOSHIZAKI AMERICA INC,0
GA,Spalding,OTSUKA CHEMICAL AMERICA INC,0
SC,Spartanburg,ANTOLIN SPARTANBURG,125
SC,Spartanburg,SYNTHOMER USA LLC,308.39
SC,Spartanburg,CONCEPT PACKAGING GROUP,8002.5
SC,Spartanburg,AFL TELECOMMUNICATIONS,0
SC,Spartanburg,BOILER TUBE CO OF AMERICA  LYMAN FACILITY,0.4
SC,Spartanburg,SUPERIOR OIL CO INC,102.72
SC,Spartanburg,SIEMENS INDUSTRY INC,96.33
SC,Spartanburg,CRYOVAC,0
SC,Spartanburg,MILLIKEN CHEMICAL - DEWEY PLANT,289.5
SC,Spartanburg,MAIREC PRECIOUS  METALS US INC,0
SC,Spartanburg,3G MERMET,0
SC,Spartanburg,MILLIKEN DESIGN,0.05
SC,Spartanburg,TIETEX INTERNATIONAL LTD,0
SC,Spartanburg,CHEVRON PHILLIPS CHEMICAL CO PERFORMANCE PIPE DIV,0
SC,Spartanburg,LUBRIZOL ADVANCED MATERIALS,3599.52
SC,Spartanburg,BASF CORP,397.4
SC,Spartanburg,AURIA SPARTANBURG,0.5
SC,Spartanburg,ANTOLIN SPARTANBURG ASSEMBLY,2.5
SC,Spartanburg,TOLL SOLUTIONS LLC,680.88
SC,Spartanburg,BOILER TUBE CO OF AMERICA  WELLFORD FACILITY,12.48
SC,Spartanburg,DUER/CAROLINA COIL INC,681.3
SC,Spartanburg,BMW MANUFACTURING CO LLC,5668.65
SC,Spartanburg,AURIGA POLYMERS INC-SPARTANBURG FACILITY,4768.29
SC,Spartanburg,HENKEL US OPERATIONS CORP,5
SC,Spartanburg,TRICO GROUP AUTOLITE,5
SC,Spartanburg,HIGH PERFORMANCE CONDUCTORS LLC,31.88
SC,Spartanburg,OWENS CORNING,5
SC,Spartanburg,SANTOLUBES MANUFACTURING LLC  DBA BLACKMAN UHLER SPECIALTIES,251.67
SC,Spartanburg,WABTEC PASSENGER TRANSIT FORME RLY WABCO TD,0
SC,Spartanburg,CONCRETE SUPPLY CO  LLC - SPARTANBURG,0.01
SC,Spartanburg,MICHELIN NA INC,5.2
SC,Spartanburg,UNIVAR SOLUTIONS USA INC,1063.75
SC,Spartanburg,CELANESE EMULSIONS ENOREE PLANT,12760.58
SC,Spartanburg,KOHLER CO,17547.5
SC,Spartanburg,SOLVAY USA INC,44.57
SC,Spartanburg,HUBBARD-HALL INC,6.06
SC,Spartanburg,US ALUMOWELD,194
SC,Spartanburg,SAFETY-KLEEN SYSTEMS GREER (GSC),0.3
SC,Spartanburg,ASSOCIATED ASPHALT INMAN LLC,9.47
SC,Spartanburg,MACK MOLDING,9196.5
SC,Spartanburg,HEMMELRATH COATINGS,190.25
SC,Spartanburg,LAND-O-SUN DAIRIES INC,0
SC,Spartanburg,TRANSCONTINENTAL SPARTANBURG,20.91
SC,Spartanburg,DAVE STEEL CO INC,13.92
SC,Spartanburg,CRANE INSTRUMENTATION & SAMPLING HOKE,0.87
SC,Spartanburg,JBR ENVIRONMENTAL SERVICES,0
SC,Spartanburg,LSC COMMUNICATIONS / SPARTANBURG,56740.13
SC,Spartanburg,FEHRER AUTOMOTIVE NA LLC,480.35
SC,Spartanburg,SHAW INDUSTRIES GROUP INC-PLANT H6,0
SC,Spartanburg,CONCRETE SUPPLY CO  LLC - HWY 101,0.01
AL,St Clair,NATIONAL CEMENT CO OF ALABAMA INC,1611.12
AL,St Clair,VULCAN INDUSTRIES,72.9
AL,St Clair,TRANS-CYCLE INDUSTRIES INC,5.33
AL,St Clair,FORD METER BOX CO INC,2.92
AL,St Clair,DOUGLAS MANUFACTURING,2.5
AL,St Clair,AFCO ARCHITECTURAL PRODUCTS,2626.1
AL,St Clair,PRECISION HUSKY CORP,0.63
AL,St Clair,VALMONT - BIRMINGHAM GALVANIZING INC,235.25
AL,St Clair,BENJAMIN MOORE & CO PELL CITY,317.91
AL,St Clair,REAL ALLOY SPECIFICATION LLC,265.95
AL,St Clair,MEYER UTILITY STRUCTURES LLC PLT NO 1662,82.95
AL,St Clair,ACME BRICK TILE & STONE BIRMINGHAM PLANT,8.39
AL,St Clair,ALLIED MINERAL PRODUCTS INC,2
FL,St Johns,TITAN FLORIDA LLC-ST AUGUSTINE (ELKTON) RMC/DISTRIBUTION PL,0.01
FL,St Johns,PREFERRED-ST AUGUSTINE RM,0.02
FL,St Johns,CR210 CONCRETE PLANT,0.14
FL,St Johns,HYDRO EXTRUSION USA LLC,68.29
FL,St Lucie,ALLIED NEW TECHNOLOGIES INC,4.5
FL,St Lucie,MAVERICK BOAT CO,72250
FL,St Lucie,TITAN FLORIDA-FT PIERCE RMC/BLK PLANT,0.02
FL,St Lucie,TROPICANA MANUFACTURING CO INC,1366.13
FL,St Lucie,COASTAL AN OLDCASTLE CO,0
FL,St Lucie,CEMEX WEST FORT PIERCE,0
FL,St Lucie,PB HOLDCO INC,50192.25
FL,St Lucie,MAVERICK BOAT GROUP INC,19800
NC,Stanly,STANLY ENGINEERED FASTENING,0
NC,Stanly,PREFORMED LINE PRODUCTS,0
NC,Stanly,CONCRETE PIPE & PRECAST LLC-OAKBORO PLANT,0.06
NC,Stanly,H W CULP LUMBER CO,10.3
NC,Stanly,AURIA ALBEMARLE LLC,69.33
NC,Stanly,FIBER COMPOSITES LLC,1.45
NC,Stanly,MICHELIN AIRCRAFT TIRE CO MICHELIN NORTH DIV,17.5
NC,Stanly,MCKENZIE SPORTS PRODUCTS LLC DBA MARTIN INDUSTRIES,0
GA,Stephens,PATTERSON PUMP CO,0
GA,Stephens,EATON AEROSPACE TOCCOA PLANT,23.33
GA,Stephens,FIELDALE FARMS CORP TOCCOA WATER TREATMENT,388
TN,Stewart,US TVA CUMBERLAND FOSSIL PLANT,60229.48
TN,Stewart,GEORGIA-PACIFIC GYPSUM LLC,0.06
NC,Stokes,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,6614.72
NC,Stokes,WIELAND COPPER PRODUCTS LLC,73.43
MS,Stone,HOOD INDUSTRIES INC,10.58
MS,Stone,CARPENTER POLE & PILING CO INC,2.05
MS,Stone,BALDWIN POLE MISSISSIPPI,0
MS,Stone,DESOTO TREATED MATERIALS INC,1
TN,Sullivan,UPM PHARMACEUTICALS INC,160.33
TN,Sullivan,KPS GLOBAL,0
TN,Sullivan,DOMTAR PAPER CO LLC KINGSPORT MILL,22293.28
TN,Sullivan,MODERN FORGE TENNESSEE LLC,2
TN,Sullivan,MICROPOROUS LLC,53088
TN,Sullivan,BELL HELICOPTER TEXTRON,0
TN,Sullivan,READY MIX USA LLC-KINGSPORT PLANT,0
TN,Sullivan,EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,17617.72
TN,Sullivan,POLYMER INDUSTRIAL PRODUCTS,797.67
TN,Sullivan,BRISTOL METALS LP,10589.67
TN,Sullivan,SEAMAN CORP-BRISTOL PLANT,249.5
TN,Sullivan,PRIMESTER GP,432.29
TN,Sumner,KIRBY BUILDING SYSTEM,4.61
TN,Sumner,INSTEEL WIRE PRODUCTS,0
TN,Sumner,UNIPRES USA INC,5470.15
TN,Sumner,GT TECHNOLOGIES OF TENNESSEE INC,0
TN,Sumner,ABB INC,66
TN,Sumner,DEPOR INDUSTRIES-SOUTH,0
TN,Sumner,TMS INTERNATIONAL LLC,2.5
TN,Sumner,HOEGANAES CORP,839.25
TN,Sumner,AMERICAN COLORS INC DISPERSION FACILITY GALLATIN TN,75
TN,Sumner,BERETTA USA,0
TN,Sumner,US TVA GALLATIN FOSSIL PLANT,4972.06
TN,Sumner,CROWN GROUP PORTLAND TN PLANT,0
FL,Sumter,ROBBINS MFG CO,2.5
GA,Sumter,RECREATION UNLIMITED LLC,8073.5
SC,Sumter,US DOD USAF SHAW AFB,0
AL,Sumter,ARCOSA LW BR LLC LIVLITE DIV,7.86
SC,Sumter,MAYSTEEL PORTER'S FABRICATION OF SUMTER,6.28
SC,Sumter,CONCRETE SUPPLY CO   LLC - SUMTER,0
AL,Sumter,CHEMICAL WASTE MANAGEMENT,4.31
FL,Sumter,GREAT SOUTHERN WOOD - BUSHNELL INC,0
SC,Sumter,CONTINENTAL TIRE THE AMERICAS LLC,299.83
SC,Sumter,BD LIFE SCIENCES,3
FL,Sumter,SUWANNEE AMERICAN CEMENT CO LLC,476.42
SC,Sumter,GIANT RESOURCE RECOVERY-SUMTER INC,373.5
FL,Sumter,METAL INDUSTRIES INC - BUSHNELL,10199
GA,Sumter,AGRIUM US INC,132.35
FL,Sumter,PRIMUS PIPE & TUBE INC,582.34
SC,Sumter,CATERPILLAR IMPLEMENT & STEERING SYSTEM (SUMTER SC),2.5
FL,Sumter,CEMEX WILDWOOD,0
SC,Sumter,NOVA MOLECULAR SUMTER LLC,2017
SC,Sumter,CATERPILLAR PRECISION PIN PRODUCTS GROUP,0
SC,Sumter,SANTEE PRINT WORKS,0
SC,Sumter,APEX TOOL GROUP LLC SUMTER SC OPERATION,6951.91
SC,Sumter,EATON CORP,0
SC,Sumter,PILGRIM'S PRIDE SUMTER PROCESSING PLANT,3388.26
SC,Sumter,SUMTER COATINGS INC,521.21
GA,Sumter,ELITE COMFORT SOLUTIONS - AMERICUS,99.5
MS,Sunflower,PRECISION DELTA CORP,42
MS,Sunflower,PROTEIN PRODUCTS INC,0
MS,Sunflower,GRESHAM PETROLEUM CO,229.73
NC,Surry,WAYNE FARMS LLC - DOBSON FRESH PLANT,0
NC,Surry,BARNHARDT MANUFACTURING CO NCFI POLYURETHANES DIV,1.13
NC,Surry,CONCRETE SUPPLY CO  LLC - MT AIRY,0
NC,Surry,OTTENWELLER CO INC,375
NC,Surry,INSTEEL WIRE PRODUCTS,0
NC,Surry,PITTSBURGH GLASS WORKS - ELKIN PLANT,0
NC,Surry,WEYERHAEUSER NR CO-ELKIN P LANT,14378.19
FL,Suwannee,SUWANNEE AMERICAN CEMENT,2419.54
FL,Suwannee,KLAUSNER LUMBER ONE LLC,16229.11
FL,Suwannee,PILGRIM'S PRIDE LIVE OAK PROCESSING PLANT,1348.3
NC,Swain,BEASLEY FLOORING PRODUCTS INC,0
NC,Swain,SOUTHERN CONCRETE MATERIALS-BRYSON CITY PLANT,0
AL,Talladega,\HARRELL'S COATINGS SOLUTIONS LLC,4
AL,Talladega,KASAI INC,8595
AL,Talladega,RESOLUTE FP US INC COOSA PINES OPERATIONS,21323.01
AL,Talladega,FCI TALLADEGA,0.19
AL,Talladega,TALLADEGA PATTERN & ALUMINUM WORKS INC,60.04
AL,Talladega,ALABAMA SPECIALTY PRODUCTS,19.83
AL,Talladega,HOCKING INTERNATIONAL LABORATORIES LLC,0
AL,Talladega,JX NIPPON OIL & ENERGY USA INC,0
AL,Talladega,HONDA MANUFACTURING OF ALABAMA LLC,6905.43
AL,Talladega,AEROSPACE COATINGS INTERNATIONAL LLC,2.75
AL,Talladega,NEMAK USA INC,5.36
AL,Talladega,AMERIBOLT INC,0
AL,Talladega,LEGACY CABINETS LLC,14508.83
AL,Talladega,IKO SOUTHEAST INC,0
AL,Talladega,HARRELL'S COATINGS SOLUTIONS LLC,1
AL,Talladega,SOUTHERN ALLOY CORP,0
AL,Talladega,HARRELLS INC,0
AL,Tallapoosa,WELLBORN FOREST PRODUCTS INC,11794
AL,Tallapoosa,SHERMAN INDUSTRIES - ALEXANDER CITY PLANT,0.21
MS,Tate,CARLISLE SYNTEC A DIV OF CARLISLE CONSTRUCTION MATERIA,8668
MS,Tate,AEI LLC,6465.5
MS,Tate,MMC MATERIALS INC - COLDWATER PLANT,0.02
MS,Tate,INNOCOR FOAM TECHNOLOGIES LLC,60.4
FL,Taylor,FOLEY CELLULOSE LLC,23320.66
GA,Taylor,MF&H TEXTILES INC,0
KY,Taylor,INGERSOLL RAND CAMPBELLSVILLE OPERATIONS,0
FL,Taylor,ARGOS READY MIX - PERRY CBP,0.02
GA,Terrell,TYSON FARMS INC,0
GA,Terrell,GOLDEN PEANUT - DAWSON,30484.5
GA,Thomas,HOOD INDUSTRIES INC,5.48
GA,Thomas,EVOQUA WATER TECHNOLOGIES LLC,8.96
GA,Thomas,CLEAVER BROOKS,228.25
GA,Thomas,CENTEK INDUSTRIES INC,2096.5
GA,Tift,HEATCRAFT REFRIGERATION PRODUC TS INC,0
GA,Tift,TRIEST AG GROUP INC,2079.33
GA,Tift,EXLABESA EXTRUSION TIFTON INC,0.36
GA,Tift,ALADDIN MANUFACTURING CARPET CUSHION - TIFTON GA,7.9
MS,Tippah,BILTRITE RIPLEY OPERATIONS LLC,6.82
MS,Tippah,FIVE STAR MARINE INC,14220
MS,Tippah,INDUSTRIAL TIMBER LLC,0.51
MS,Tippah,HANKINS INC,7.24
MS,Tippah,ELITE ELASTOMERS INC,1.81
TN,Tipton,UNILEVER MANUFACTURING (US) INC,1120.83
TN,Tipton,DELFIELD CO,0
TN,Tipton,MUELLER FITTINGS CO INC,0
MS,Tishomingo,SKYLINE STEEL LLC-IUKA,2.68
MS,Tishomingo,PATRICK INDUSTRIES INC DBA BAYMONT INC BELMONT FACILITY,28190
MS,Tishomingo,MISSISSIPPI SILICON LLC,548.5
MS,Tishomingo,COMFORT REVOLUTION,23.19
MS,Tishomingo,YELLOW CREEK COATING SERVICES,6634.39
MS,Tishomingo,WATER WAY INC,57800
MS,Tishomingo,PSP INDUSTRIES - IUKA,1.25
MS,Tishomingo,TIFFIN MOTORHOMES INC BELMONT OPERATIONS,12680.83
MS,Tishomingo,WATER WAY SOUTH,15230.5
MS,Tishomingo,SAMUEL SON & CO (USA) INC,25.75
MS,Tishomingo,ERGON ASPHALT & EMULSIONS INC - YELLOW CREEK,0
MS,Tishomingo,TISHOMINGO ACQUISITION LLC,3.4
KY,Todd,KOPPERS INC (GUTHRIE),512.47
GA,Toombs,ATLANTIC POLE - GEORGIA LLC,1.07
GA,Toombs,TRANE,1.36
KY,Trigg,TRANSCRAFT CORP,740.24
KY,Trimble,LOUISVILLE GAS & ELECTRIC CO - TRIMBLE COUNTY STATION,16175.64
GA,Troup,MILLIKEN & CO LIVE OAK,0.17
GA,Troup,INTERFACEFLOR,0.01
GA,Troup,MILLIKEN & CO HILLSIDE PLANT,6916
GA,Troup,WHEELABRATOR,6.23
GA,Troup,HENKEL CORP,345.38
GA,Troup,WEILER FORESTRY INC,116.87
GA,Troup,SPECIALTY FABRICS & CONVERTING,1800
GA,Troup,HYUNDAI TRANSYS GEORGIA SEATING SYSTEM LLC,0
GA,Troup,KIA MOTORS MANUFACTURING OF GEORGIA,1398.22
GA,Troup,DURACELL MANUFACTURING,815.01
GA,Troup,SEOYON E-HWA INTERIOR SYSTEMS GEORGIA INC,5040.5
GA,Troup,ADVICS MANUFACTURING GEORGIA LLC,100
GA,Troup,ATLAS ROOFING CORP,5
GA,Troup,ARGOS LAGRANGE CONCRETE PLANT,0.1
MS,Tunica,SCHULZ XTRUDED PRODUCTS,0.66
MS,Tunica,DREXEL CHEMICAL CO,11.66
AL,Tuscaloosa,SOUTHERN HEAT EXCHANGER CORP,64.99
AL,Tuscaloosa,WARRIOR ROOFING MANUFACTURING INC,0.78
AL,Tuscaloosa,HUNT REFINING CO A CORP,989.47
AL,Tuscaloosa,HANNA STEEL CORP,0.33
AL,Tuscaloosa,BOLTA US INC,71.79
AL,Tuscaloosa,MERICHEM CO,285.75
AL,Tuscaloosa,NUCOR STEEL TUSCALOOSA INC,645.36
AL,Tuscaloosa,TMS INTERNATIONAL LLC,27.54
AL,Tuscaloosa,PHIFER INC,10580
AL,Tuscaloosa,WARRIOR MET COAL LLC,49.5
AL,Tuscaloosa,MICHELIN NA INC,211
AL,Tuscaloosa,RECTICEL NA INC,42.88
AL,Tuscaloosa,BLACK WARRIOR ROOFING,42.17
AL,Tuscaloosa,ELK CORP OF ALABAMA,7.14
AL,Tuscaloosa,COX WOOD OF ALABAMA,0
AL,Tuscaloosa,READY MIX USA LLC-TUSCALOOSA FACILITY,0
AL,Tuscaloosa,WG SULLIVAN LUMBER CO INC,3.58
AL,Tuscaloosa,SMP AUTOMOTIVE SYSTEMS ALABAMA,1857
AL,Tuscaloosa,GAYLORD CHEMICAL CO LLC,0
AL,Tuscaloosa,HERO BX ALABAMA,1114
AL,Tuscaloosa,PECO FOODS INC - TUSCALOOSA PROCESSING,0
AL,Tuscaloosa,WARRIOR ASPHALT INC,1.5
AL,Tuscaloosa,MERCEDES-BENZ US INTERNATIONAL INC,3948.35
AL,Tuscaloosa,SSAB WEAR SOLUTIONS LLC,0.5
TN,Unicoi,NUCLEAR FUEL SERVICES INC,33.5
TN,Unicoi,TN TENNESSEE LLC - ERWIN,0
SC,Union,STELLA-JONES CORP,1.33
GA,Union,SOUTHERN CONCRETE MATERIALS-BLAIRSVILLE PLANT,0.01
NC,Union,CONCRETE SUPPLY CO - MATTHEWS,0
NC,Union,ATI SPECIALTY MATERIALS - MONROE PLANT,1.67
SC,Union,THE TIMKEN CO - TYGER RIVER PLANT,243.88
NC,Union,PILGRIM'S PRIDE CORP MARSHVILLE PROCESSING FACILITY,0
TN,Union,O-N MINERALS LUTTRELL OPERATION,0.09
NC,Union,TYSON FARMS INC,420
NC,Union,EDWARDS WOOD PRODUCTS INC,2.51
NC,Union,RADIATOR SPECIALTY CO,2573.54
NC,Union,ATI SPECIALTY MATERIALS - BAKERS SITE,1.48
KY,Union,MORGANFIELD ADHESIVE PLANT,608.83
TN,Union,READY MIX USA LLC-MAYNARDVILLE PLANT,0
SC,Union,ESAB WELDING & CUTTING PRODUCTS,0.5
MS,Union,TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1655.99
MS,Union,METAL IMPACT SOUTH,6101.02
NC,Union,OMNOVA SOLUTIONS INC,4432.83
NC,Union,CONSOLIDATED METCO INC,26450
NC,Union,YALE SECURITY INC NORTON DOOR CONTROLS,0.58
SC,Union,SPECTRA COLORANTS,0.15
NC,Union,CIRCOR PUMPS NA LLC,0.05
MS,Union,DELEK US NEW ALBANY,4050.75
NC,Union,CONCRETE SUPPLY CO LLC-MONROE,0
NC,Union,INDIAN TRAIL  CONCRETE PLANT,0.06
NC,Union,PRO-TOPS INC,1068.33
NC,Union,GOULSTON TECHNOLOGIES,0
NC,Union,CONN-SELMER INC LUDWIG FACILITY,0
GA,Upson,INTERFOR - THOMASTON DIV,0.03
GA,Upson,QUAD/GRAPHICS INC,3475.5
GA,Upson,TENCATE FINISHING (SOUTHERN MILLS),2.75
TN,Van Buren,CAMCAR LLC SPENCER OPERATIONS,25.67
NC,Vance,EASTERN MINERALS INC,125
NC,Vance,ARDAGH GLASS INC,5201.02
NC,Vance,KENNAMETAL INC,1
FL,Volusia,ARGOS DAYTONA CONCRETE PLANT,0.11
FL,Volusia,MICROFLEX INC,0.17
FL,Volusia,BOSTON WHALER INC,85857.5
FL,Volusia,PREFERRED-DEBARY RM,0
FL,Volusia,DEAN DAIRY HOLDINGS LLC DBA TG LEE DAIRY,1.25
FL,Volusia,DUKE ENERGY FLORIDA LLC-DEBARY POWER PLANT,1
FL,Volusia,KINGSPAN INSULATED PANELS INC,5
FL,Volusia,CARDINAL HEALTH,15379
FL,Volusia,BRADDOCK METALLURGICAL,203.24
FL,Volusia,PALL FILTRATION & SEPARATIONS GROUP INC,0
FL,Volusia,EDGEWATER POWER BOATS LLC,20026
FL,Volusia,PREFERRED-DAYTONA RM,0.01
FL,Volusia,CEMEX NEW SMYRNA,0
FL,Volusia,FORTERRA PIPE & PRECAST - DELAND,0.06
FL,Volusia,TITAN FLORIDA-DAYTONA RMC PLANT,0.02
FL,Volusia,TITAN FLORIDA-EDGEWATER (RM & BLOCK),0.01
FL,Volusia,ARC FLORIDA,137.05
FL,Volusia,ABB INSTALLATION PRODUCTS INC,0.63
FL,Volusia,R J DOUGHERTY LLC  DBA EVERGLADES BOATS - EAST,5981
FL,Volusia,SPARTON DELEON SPRINGS LLC,0
FL,Volusia,HUDSON TECHNOLOGIES,0
FL,Volusia,INTELLITEC LLC,0
FL,Volusia,TITAN FLORIDA-DELAND RMC PLANT,0.01
FL,Volusia,BLUE WATER DYNAMICS LLC DBA DOUGHERTY MANUFACTURING,6046.5
FL,Volusia,RJ DOUGHERTY ASSOCIATES LLC DBA EVERGLADES BOATS,36347.5
NC,Wake,POTTERS INDUSTRIES LLC,0.36
NC,Wake,MALLINCKRODT PHARMACEUTICALS,1940.25
NC,Wake,SAFETY-KLEEN SYSTEMS RALEIGH (RAL),1
NC,Wake,VPG,0.6
NC,Wake,FLOWSERVE - RALEIGH,1.43
NC,Wake,OLDCASTLE PRECAST INC,1.12
NC,Wake,ARGOS PERSHING RD CONCRETE PLANT,0.07
NC,Wake,JOHN DEERE TURF CARE,0.17
NC,Wake,ARGOS GARNER CONCRETE PLANT,0.07
NC,Wake,ARGOS APEX CONCRETE PLANT,0.08
NC,Wake,ASTEELFLASH USA CORP,0.02
NC,Wake,ADAMS AN OLDCASTLE CO - MORRISVILLE,0
NC,Wake,ARGOS READY MIX CARY CONCRETE PLANT,0.08
NC,Wake,AJINOMOTO HEALTH & NUTRITION NA INC,23468.42
NC,Wake,CONCRETE SUPPLY CO  LLC - MORRISVILLE,0.01
NC,Wake,AMETEK ESP,0.02
NC,Wake,CONCRETE SUPPLY CO  LLC - DURANT PARK,0.01
NC,Wake,ARGOS KNIGHTDALE CONCRETE PLANT,0.05
NC,Wake,ARGOS READY MIX CAPITAL BLVD CONCRETE PLANT,0.01
NC,Wake,KELLOGG'S SNACKS - CARY BAKERY,76186.5
NC,Wake,SURTRONICS INC,14.82
FL,Wakulla,ST MARKS POWDER INC,0
AL,Walker,SOUTHEAST WOOD,0
AL,Walker,B&T SHAVINGS INC,5.74
AL,Walker,NELSON BROTHERS LLC - SAMOSET FACILITY,0
AL,Walker,DYNO NOBEL INC,125
AL,Walker,SHERMAN INDUSTRIES - MILLER PLANT,0.15
AL,Walker,SOUTHERN WOOD CHIPS INC,0
AL,Walker,NELSON BROTHERS LLC PARRISH,32
AL,Walker,HAYASHI TELEMPU NA,2.15
AL,Walker,JASPER LUMBER CO INC,8.11
AL,Walker,GORGAS STEAM PLANT,3418.14
AL,Walker,MAR-JAC POULTRY AL LLC,0
GA,Walker,ROPER CORP,0.61
MS,Walthall,OLDCASTLE LAWN & GARDEN,0
GA,Walton,HITACHI AUTOMOTIVE SYSTEM AMERICAS - GEORGIA FACTORY,0.63
GA,Walton,TAKEDA PHARMACEUTICALS,2298
FL,Walton,COASTAL AN OLDCASTLE CO DEFUNIAK SPRINGS,0
GA,Walton,GOODYEAR TIRE & RUBBER CO,686
GA,Walton,MASTERACK LLC,0
GA,Walton,GRANITE PACKAGING,662.83
GA,Walton,ISONOVA TECHNOLOGIES LLC - SOCIAL CIRCLE,0
FL,Walton,READY MIX USA LLC - SEAGROVE FACILITY,0
GA,Ware,B & M WOOD PRODS,0
GA,Ware,GEORGIA BIOMASS LLC WAYCROSS FACILITY,2615.15
GA,Ware,LF MANUFACTURING INC WAYCROSS PLANT,15789.45
GA,Ware,CAROLINA SKIFF LLC,87070.5
KY,Warren,HENNESSY INDUSTRIES INC BADA DIV,2.09
KY,Warren,CONSTELLIUM BOWLING GREEN,0
KY,Warren,GENERAL MOTORS LLC BOWLING GREEN ASSEMBLY PLANT,3439.17
KY,Warren,SHERWIN-WILLIAMS CO,1249.8
KY,Warren,BANDO USA INC,71410.5
MS,Warren,TYSON FARMS INC,283
GA,Warren,ACM GEORGIA,0
KY,Warren,STUPP BRIDGE CO,80.32
KY,Warren,SHILOH - BOWLING GREEN,0
MS,Warren,MMC MATERIALS INC - VICKSBURG,0.02
KY,Warren,HOLLEY PERFORMANCE PRODUCTS,0.01
TN,Warren,BRIDGESTONE AMERICAS TIRE OPERATIONS LLC-WARREN PLANT,81.51
KY,Warren,AMERICAN HOWA KENTUCKY INC,125
TN,Warren,YOROZU AUTOMOTIVE TENNESSEE,10.03
KY,Warren,OWL'S HEAD ALLOYS INC,1887.19
KY,Warren,VALOR LLC,3.85
MS,Warren,ERGON REFINING INC,95182.14
KY,Warren,TRACE DIE CAST INC,2326.5
MS,Warren,INTERNATIONAL PAPER-VICKSBURG MILL,64352.47
MS,Warren,VICKSBURG FOREST PRODUCTS LLC WALTERSVILLE LUMBER MILL,6
KY,Warren,BOWLING GREEN METALFORMING,807.14
KY,Warren,PAN OSTON CO,94.38
MS,Warren,COOPER LIGHTING LLC,0
TN,Warren,JARDEN CONSUMER SOLUTIONS,0
KY,Warren,KOBE ALUMINUM AUTOMOTIVE PRODUCTS LLC,63.75
MS,Warren,ERGON BIOFUELS LLC,2130.33
KY,Warren,STOODY CO,4.5
TN,Washington,ALEMITE,0
GA,Washington,BULK CHEMICAL SERVICES LLC,250
TN,Washington,CROWN LABORATORIES INC,62.18
KY,Washington,CELL PAK LLC,0.95
KY,Washington,INOAC GROUP NA LLC,10517.78
GA,Washington,BURGESS PIGMENT CO,6602.5
TN,Washington,CANTECH INDUSTRIES INC,18856.5
MS,Washington,PLATTE CHEMICAL CO,113.45
AL,Washington,BASF CORP,11998.17
TN,Washington,HEXPOL COMPOUNDING BURTON RUBBER PROCESSING,7.42
AL,Washington,HUNTSMAN ADVANCED MATERIALS AMERICAS INC,3186.25
AL,Washington,TATE & LYLE SUCRALOSE LLC,436.82
MS,Washington,SCOTT BIODIESEL/GREENVILLE TERMINAL,512
TN,Washington,AEROJET ORDNANCE TENNESSEE,657
GA,Washington,DURA-LINE CORP,1.2
NC,Washington,MURPHY BROWN LLC NEW COLONY FEED MILL,0.46
AL,Washington,OLIN CORP,53.05
MS,Washington,USG INTERIORS,1.26
AL,Washington,CHARLES R LOWMAN POWER PLANT,6505.13
GA,Washington,TROJAN BATTERY CO - SANDERSVILLE,29.7
KY,Washington,ALLTECH INC,500
AL,Washington,TOTAL PETROCHEMICALS & REFINING USA INC,213.75
TN,Washington,AMERICAN WATER HEATER CO,83.13
